Team,Att,Dif,Sum_Att,Sum_Dif,New_Att,New_Dif,i1,i2,iter0att,iter0def,iter1att,iter1def,iter2att,iter2def,iter3att,iter3def,iter4att,iter4def,iter5att,iter5def,iter6att,iter6def,iter7att,iter7def,iter8att,iter8def,iter9att,iter9def,iter10att,iter10def,iter11att,iter11def,iter12att,iter12def,iter13att,iter13def,iter14att,iter14def,iter15att,iter15def,iter16att,iter16def,iter17att,iter17def,iter18att,iter18def,iter19att,iter19def,iter20att,iter20def,iter21att,iter21def,iter22att,iter22def,iter23att,iter23def,iter24att,iter24def,iter25att,iter25def,iter26att,iter26def,iter27att,iter27def,iter28att,iter28def,iter29att,iter29def,iter30att,iter30def,iter31att,iter31def,iter32att,iter32def,iter33att,iter33def,iter34att,iter34def,iter35att,iter35def,iter36att,iter36def,iter37att,iter37def,iter38att,iter38def,iter39att,iter39def,iter40att,iter40def,iter41att,iter41def,iter42att,iter42def,iter43att,iter43def,iter44att,iter44def,iter45att,iter45def,iter46att,iter46def,iter47att,iter47def,iter48att,iter48def,iter49att,iter49def,iter50att,iter50def,iter51att,iter51def,iter52att,iter52def,iter53att,iter53def,iter54att,iter54def,iter55att,iter55def,iter56att,iter56def,iter57att,iter57def,iter58att,iter58def,iter59att,iter59def,iter60att,iter60def,iter61att,iter61def,iter62att,iter62def,iter63att,iter63def,iter64att,iter64def,iter65att,iter65def,iter66att,iter66def,iter67att,iter67def,iter68att,iter68def,iter69att,iter69def,iter70att,iter70def,iter71att,iter71def,iter72att,iter72def,iter73att,iter73def,iter74att,iter74def,iter75att,iter75def,iter76att,iter76def,iter77att,iter77def,iter78att,iter78def,iter79att,iter79def,iter80att,iter80def,iter81att,iter81def,iter82att,iter82def,iter83att,iter83def,iter84att,iter84def,iter85att,iter85def,iter86att,iter86def,iter87att,iter87def,iter88att,iter88def,iter89att,iter89def,iter90att,iter90def,iter91att,iter91def,iter92att,iter92def,iter93att,iter93def,iter94att,iter94def,iter95att,iter95def,iter96att,iter96def,iter97att,iter97def,iter98att,iter98def,iter99att,iter99def,iter100att,iter100def,iter101att,iter101def,iter102att,iter102def,iter103att,iter103def,iter104att,iter104def,iter105att,iter105def,iter106att,iter106def,iter107att,iter107def,iter108att,iter108def,iter109att,iter109def,iter110att,iter110def,iter111att,iter111def,iter112att,iter112def,iter113att,iter113def,iter114att,iter114def,iter115att,iter115def,iter116att,iter116def,iter117att,iter117def,iter118att,iter118def,iter119att,iter119def,iter120att,iter120def,iter121att,iter121def,iter122att,iter122def,iter123att,iter123def,iter124att,iter124def,iter125att,iter125def,iter126att,iter126def,iter127att,iter127def,iter128att,iter128def,iter129att,iter129def,iter130att,iter130def,iter131att,iter131def,iter132att,iter132def,iter133att,iter133def,iter134att,iter134def,iter135att,iter135def,iter136att,iter136def,iter137att,iter137def,iter138att,iter138def,iter139att,iter139def,iter140att,iter140def,iter141att,iter141def,iter142att,iter142def,iter143att,iter143def,iter144att,iter144def,iter145att,iter145def,iter146att,iter146def,iter147att,iter147def,iter148att,iter148def,iter149att,iter149def,iter150att,iter150def,iter151att,iter151def,iter152att,iter152def,iter153att,iter153def,iter154att,iter154def,iter155att,iter155def,iter156att,iter156def,iter157att,iter157def,iter158att,iter158def,iter159att,iter159def,iter160att,iter160def,iter161att,iter161def,iter162att,iter162def,iter163att,iter163def,iter164att,iter164def,iter165att,iter165def,iter166att,iter166def,iter167att,iter167def,iter168att,iter168def,iter169att,iter169def,iter170att,iter170def,iter171att,iter171def,iter172att,iter172def,iter173att,iter173def,iter174att,iter174def,iter175att,iter175def,iter176att,iter176def,iter177att,iter177def,iter178att,iter178def,iter179att,iter179def,iter180att,iter180def,iter181att,iter181def,iter182att,iter182def,iter183att,iter183def,iter184att,iter184def,iter185att,iter185def,iter186att,iter186def,iter187att,iter187def,iter188att,iter188def,iter189att,iter189def,iter190att,iter190def,iter191att,iter191def,iter192att,iter192def,iter193att,iter193def,iter194att,iter194def,iter195att,iter195def,iter196att,iter196def,iter197att,iter197def,iter198att,iter198def,iter199att,iter199def,iter200att,iter200def,iter201att,iter201def,iter202att,iter202def,iter203att,iter203def,iter204att,iter204def,iter205att,iter205def,iter206att,iter206def,iter207att,iter207def,iter208att,iter208def,iter209att,iter209def,iter210att,iter210def,iter211att,iter211def,iter212att,iter212def,iter213att,iter213def,iter214att,iter214def,iter215att,iter215def,iter216att,iter216def,iter217att,iter217def,iter218att,iter218def,iter219att,iter219def,iter220att,iter220def,iter221att,iter221def,iter222att,iter222def,iter223att,iter223def,iter224att,iter224def,iter225att,iter225def,iter226att,iter226def,iter227att,iter227def,iter228att,iter228def,iter229att,iter229def,iter230att,iter230def,iter231att,iter231def,iter232att,iter232def,iter233att,iter233def,iter234att,iter234def,iter235att,iter235def,iter236att,iter236def,iter237att,iter237def,iter238att,iter238def,iter239att,iter239def,iter240att,iter240def,iter241att,iter241def,iter242att,iter242def,iter243att,iter243def,iter244att,iter244def,iter245att,iter245def,iter246att,iter246def,iter247att,iter247def,iter248att,iter248def,iter249att,iter249def,iter250att,iter250def,iter251att,iter251def,iter252att,iter252def,iter253att,iter253def,iter254att,iter254def,iter255att,iter255def,iter256att,iter256def,iter257att,iter257def,iter258att,iter258def,iter259att,iter259def,iter260att,iter260def,iter261att,iter261def,iter262att,iter262def,iter263att,iter263def,iter264att,iter264def,iter265att,iter265def,iter266att,iter266def,iter267att,iter267def,iter268att,iter268def,iter269att,iter269def,iter270att,iter270def,iter271att,iter271def,iter272att,iter272def,iter273att,iter273def,iter274att,iter274def,iter275att,iter275def,iter276att,iter276def,iter277att,iter277def,iter278att,iter278def,iter279att,iter279def,iter280att,iter280def,iter281att,iter281def,iter282att,iter282def,iter283att,iter283def,iter284att,iter284def,iter285att,iter285def,iter286att,iter286def,iter287att,iter287def,iter288att,iter288def,iter289att,iter289def,iter290att,iter290def,iter291att,iter291def,iter292att,iter292def,iter293att,iter293def,iter294att,iter294def,iter295att,iter295def,iter296att,iter296def,iter297att,iter297def,iter298att,iter298def,iter299att,iter299def,iter300att,iter300def,iter301att,iter301def,iter302att,iter302def,iter303att,iter303def,iter304att,iter304def,iter305att,iter305def,iter306att,iter306def,iter307att,iter307def,iter308att,iter308def,iter309att,iter309def,iter310att,iter310def,iter311att,iter311def,iter312att,iter312def,iter313att,iter313def,iter314att,iter314def,iter315att,iter315def,iter316att,iter316def,iter317att,iter317def,iter318att,iter318def,iter319att,iter319def,iter320att,iter320def,iter321att,iter321def,iter322att,iter322def,iter323att,iter323def,iter324att,iter324def,iter325att,iter325def,iter326att,iter326def,iter327att,iter327def,iter328att,iter328def,iter329att,iter329def,iter330att,iter330def,iter331att,iter331def,iter332att,iter332def,iter333att,iter333def,iter334att,iter334def,iter335att,iter335def,iter336att,iter336def,iter337att,iter337def,iter338att,iter338def,iter339att,iter339def,iter340att,iter340def,iter341att,iter341def,iter342att,iter342def,iter343att,iter343def,iter344att,iter344def,iter345att,iter345def,iter346att,iter346def,iter347att,iter347def,iter348att,iter348def,iter349att,iter349def,iter350att,iter350def,iter351att,iter351def,iter352att,iter352def,iter353att,iter353def,iter354att,iter354def,iter355att,iter355def,iter356att,iter356def,iter357att,iter357def,iter358att,iter358def,iter359att,iter359def,iter360att,iter360def,iter361att,iter361def,Home_adv,prob
Atalanta,-0.005697727262759503,-0.002266930183135651,-0.027717437664210913,-0.13188972603998605,0.13304581936213206,-0.016909934733193445,0.13304581936213206,-0.016909934733193445,-0.13429687658620296,0.10843959373541957,-0.13429687658620296,0.08423592919944219,-0.2288539771295402,-0.1704800931657383,-0.3356399398979302,-0.031019044515963295,-0.46742218756159765,0.00876302644868118,-0.2999736061549417,0.014370684032351474,-0.3950336919554549,-0.034034653002377624,-0.08853756369429028,0.019310117538373636,-0.507430554674271,-0.06881742047261614,-0.3277361278638414,-0.18028332883509418,-0.34640564067555285,-0.21175784707458073,-0.08297961541771537,-0.21175784707458073,0.12318410502581463,-0.40752417374675154,0.17285940410851625,-0.30269237426715845,-0.24645879573583285,-0.36060474857586106,0.009876452676921041,-0.2715078397310912,0.18913121504519212,-0.30450993240250107,0.16589066153632506,-0.31648661702684694,0.08686880057400906,-0.07000232016548581,0.1322826656828496,-0.15365610056182782,0.3475841154793853,-0.039757377920561235,0.2550982102755667,-0.17118398038395055,0.061473243602588296,-0.06651404489118835,-0.1558140239650649,-0.04456777245572681,-0.0911839124239667,0.07238673936535993,-0.004871914020754237,-0.03530248456380443,-0.2710863845042436,-0.03530248456380443,-0.09795430678479897,-0.33087262486804225,-0.09601300135360372,-0.36159407786817643,0.005728657616153127,-0.4228406999243356,0.2178841529811906,-0.5010619116640648,0.09897942816257152,-0.4182524441238849,0.0778214469409367,-0.20147434601870717,-0.007426749382822756,-0.2951581282737809,-0.04320558946982251,-0.18248994657155793,0.12150332409647563,-0.07272259141064184,-0.1683799498400061,-0.1300024302617102,-0.030083591062426703,-0.19609205135740582,-0.09125432964198155,-0.14008234457960098,-0.06734668045764924,-0.08972928527548327,-0.15019126298218488,-0.20977782753685473,0.0017262816619478746,-0.1122111628184061,-0.1315489171621611,-0.2989384267339334,-0.09888113128764342,-0.30305249468828493,-0.08536868875076786,-0.43508094371898604,-0.05759222514973051,0.024369507159281913,-0.06255597677655311,0.06295179241791607,-0.11718952884297199,0.18124544178981644,0.03394276091281521,0.369063765676715,-0.06589509769830273,0.336390467697969,-0.2560809579990318,0.2903582459277876,-0.310009331535484,0.3808532668173097,-0.3014856148138088,0.30707028656528496,-0.2260670166275268,0.24527065486489907,-0.00010570694751629167,0.1431075668746325,-0.06360026364709506,-0.00992964687114518,-0.046898608862642764,-0.026421635774676055,-0.0779353037130596,-0.23815514779438096,-0.2062002334731375,-0.24327566762721647,-0.23920919064268684,-0.24327566762721647,-0.06517499101465155,-0.23695465051331238,-0.15291539903392867,-0.3471506395268124,-0.11233050858857102,-0.41632949753209164,-0.06342484260976516,-0.27929065437097017,0.003595250640634824,-0.3168247704424187,0.2701554871093125,-0.3000567888364371,0.1945433511723793,-0.48446486839536246,0.12273218765978153,-0.2374120349608409,0.2845472398503978,-0.17934706319125254,0.3918735945842983,-0.31319314416263083,0.2316463271922776,-0.30650330099247264,0.33783527909298955,-0.3994807185799025,0.3417261980908232,-0.5462650576275024,0.46345601496362665,-0.4080647005124103,0.2702269757449559,-0.33818599021337215,0.3013773411283419,-0.3049293440957185,0.20889106446399786,-0.3313195933939801,0.21781701607781329,-0.36918908251647276,0.0010428599239398137,-0.42252020040458543,-0.07577461865320376,-0.29126138691187614,0.18773058135391188,-0.252095115527752,-0.050969443336931236,-0.20431468788165696,-0.13292270634488926,-0.11011171197332392,0.02897890703011989,-0.08824202708787385,-0.05159295128242161,-0.10289445037659192,0.14201848969486547,-0.14914301121953172,0.14201848969486547,-0.10082105469953576,0.040084528075549145,-0.1852058056776282,0.01390870087801395,0.0355107238689815,-0.0739948321274307,0.04704256704275853,-0.1908091845480328,-0.002166746862823388,-0.028094768785168298,-0.017011720773017068,-0.0015052099428581184,-0.04042434563664556,0.16907384456101948,-0.1276524406392951,0.020785044406134115,0.006083802239026596,-0.12473370150773641,0.011202117597478349,-0.1631840718264724,-0.05265531985038741,-0.1182020950862239,-0.045247209986262645,0.05442202267670196,-0.12028103460200057,-0.03148202077979093,-0.005867307642166732,-0.03966217221534122,-0.05054829737407777,-0.08988297971344295,-0.06795337225091616,-0.04236161566368841,-0.08342699863525409,-0.1140894356045436,-0.05542386559382144,-0.1258867940812865,-0.1332356910782298,-0.19079072958935256,-0.004744115427624444,-0.10629478748465182,-0.007068338362928598,-0.02438749171154487,-0.12056462926129659,0.04152193792424014,-0.04867238919356183,0.13336959207170834,-0.005666329479693242,0.10847203598736936,-0.1355574158289373,0.1590447549128018,-0.048120052252243875,-0.08034271671942549,0.15423083217540018,-0.09224514670992622,-0.10958064355647397,-0.09473265156753248,0.09142252775232902,0.04693733298091067,0.003824185165313145,0.04693733298091067,-0.24294474381653172,0.04693733298091067,-0.2885821072464206,-0.036481653129654915,-0.09562737305972997,-0.0739298696710666,-0.09161598153316815,-0.23718075552014256,0.0161702320122918,-0.23233266509681427,-0.09691900749078881,-0.17531604202153506,-0.11033738423201762,-0.04667953882851181,-0.09486861351710633,0.03696556670549073,-0.09486861351710633,-0.18965574853597916,-0.05331009810000624,-0.2118121042593697,-0.1081795559330581,-0.22658732447408148,0.05095851835599101,-0.29653881471144383,-0.06393477128406173,-0.29653881471144383,-0.0645593047211304,0.032535697452576756,-0.05123463004402144,-0.08418326784729628,-0.016602425857242073,-0.14260576123749547,-0.0967244579938474,-0.18422878188602068,-0.053821472211485595,-0.3474867686543686,-0.053821472211485595,-0.3184370682995271,0.05794954793560813,-0.158127123174952,-0.15252085203086554,-0.20648708820523196,-0.1498285635676829,-0.09743792265390469,-0.07140157888572399,0.038038985855301216,-0.1480161222114854,0.060884232725001236,-0.11865509887687628,-0.2250420501521981,-0.04370454093519014,0.004477782138678249,-0.007196166766391293,-0.05074240333653804,-0.042677804797146314,-0.30054479655043026,-0.009930829740684521,-0.06933796559844406,-0.1449753932242201,-0.16687055590084293,-0.09243746960710436,-0.04330086186205956,-0.01529100023224087,0.03775887285274776,-0.062393316363219216,0.053150905989136465,-0.31060336661059607,0.2837985277105643,-0.13766159491617713,0.37855181146086664,-0.30118633672083306,-0.09178989991463238,-0.2582057382228439,-0.10824306215719048,-0.10520550657042549,-0.0959413898746404,-0.15234075294779026,0.030832572988457457,-0.13806154397792592,0.05065283367806431,-0.18353693847576655,0.08231036321751242,-0.08474282792208915,-0.1819767966542647,-0.10268527200252048,-0.10200204171096555,0.00975580576087145,-0.07644137300577147,0.00975580576087145,-0.1371362165256499,-0.29279064635529933,-0.019812331251613746,-0.32972915194754643,-0.03959508827040953,-0.21196057493601567,0.11213825024146146,-0.2271418348409106,0.08967612657077079,-0.3174243600055016,0.14690106627022465,-0.27582592847967163,0.13657073616650506,-0.2905656040417944,0.0706372606809641,-0.2293931124513955,0.018536736401883747,-0.10042931730954568,0.3058626977828086,-0.2548157496182725,-0.08691585639588456,-0.3207967545968226,0.03810055716588889,-0.41960975522431293,0.1750792878321663,-0.4028205597436398,0.19233011290172763,-0.491798917822948,0.26301933155688617,-0.25468713442068336,0.11337282178819474,-0.4007248898356161,0.10865826623290742,-0.2286018278282832,0.00844016613829579,0.04337587144072163,-0.0798169994734213,0.07593108691745798,-0.08572640734294429,0.10670576312758194,-0.1420706499393341,-0.19965839719782297,-0.13225739180585833,-0.13488552880202193,-0.0522972174716852,-0.03804007444860943,0.10473963262801372,0.0022499054932408145,-0.025281814286115423,0.10649437698430107,-0.06302243240427063,-0.05118743582004356,-0.08550952374324107,-0.19356812032702636,-0.026396285049366433,-0.06719199283734036,-0.08345201535603987,-0.19463927886466137,0.0007696536268102377,-0.2444987886575659,-0.04176526133483928,-0.005992099670173603,-0.06301250044692226,-0.14233520544204809,0.021275714815953847,-0.24410130836332022,0.034005185822720316,-0.16770231375991224,-0.17492387023424327,-0.0886442791537738,-0.18350182477244714,0.09227768047238641,-0.13984832943046172,-0.0672377549274381,-0.16739093306390135,-0.18585770909513372,-0.07827108557417257,-0.04846685336901926,-0.16397964336887044,-0.0775293226668873,-0.0467207195475246,-0.17196079914122764,0.06844456291816461,-0.21685908795359843,-0.1601936176043847,-0.21541598883300106,-0.027615362940472427,-0.23423673851539006,0.018203988451401115,-0.184500330886887,-0.10921749380399629,-0.1334990870993375,0.08236401143997893,-0.1900488611869981,0.03581570137249532,-0.13928827090111434,-0.006410577429947745,0.0031313335118372896,0.029379262230364828,-0.1041987648984979,-0.06943008094107447,-0.24373728358075586,-0.09761253303157172,0.15969679375686235,-0.13225319044978393,0.17230995150524647,-0.23341361404177355,-0.18228647797565178,-0.2829727444414841,-0.10868138632087519,0.0062852965748253775,-0.19729233958164005,-0.035637390434800825,-0.16490220398327532,0.1622822499007932,-0.21730287922144825,0.062422282407892146,-0.039899012613931965,-0.012750397085016588,-0.21914182738940466,0.13429753838258496,-0.25175362555962105,-0.06834368008231152,-0.28527035873078394,-0.014247579950382241,-0.3207006878616568,0.178748363318956,-0.3421227059338892,-0.026273111510682193,-0.13996746044794292,-0.2949462248992141,-0.08522715882314588,-0.2949462248992141,-0.0009384138120570925,-0.10622399278203161,0.08846671353392446,-0.07433627198043698,0.07453554046758312,-0.03941886995059983,0.015071573588929932,-0.13356999674155012,-0.03718573524160338,0.13284727212459047,-0.18997180471501424,0.2188421135998314,-0.313395073975826,0.09842678594606681,-0.3402175953910973,0.22897144116380497,-0.31770808000241657,0.154346000786461,-0.3450113994755448,0.2754347471872566,-0.3839050156066432,0.13300569990363176,-0.4293418688363589,0.11336248611401868,-0.31025234359191867,-0.006006506213789217,-0.13047626575189797,-0.006006506213789217,-0.08676367170909972,-0.029282229598171658,-0.0967394610910406,0.10924657951650792,-0.16278909827044002,-0.054529150654895345,-0.10488400681052897,-0.13658070497557928,-0.14138674901426246,-0.3119034943124873,-0.06493188247232434,-0.4027041892430369,-0.0047608456476531166,-0.30747632542347964,-0.03148317619656383,-0.2993805504764024,0.051871828803187435,-0.07992574962954853,-0.06593397926513808,0.05896283881168611,-0.20123955025740856,0.2027118884519547,-0.23252297775058847,0.189360771443764,-0.19259225760894907,0.1858817308915775,-0.20246131429218242,0.18142615712363458,-0.13622887020502014,0.13824920963478482,-0.09264789487674585,0.08223056316896714,-0.4025728855847251,0.015352718078670544,-0.29687269580937475,0.14756565949239953,-0.18287955323447097,0.09664390098418595,-0.0945933709871522,0.09664390098418595,-0.3674775268633895,0.20661685448271094,-0.3079236822161576,-0.037209975578203394,-0.33383102114120666,-0.12265451298630449,-0.3787658629828296,-0.3080235295606786,-0.21748699169553257,-0.30240655165162456,-0.10125016258344946,-0.3345229879956011,0.02439782465988368,-0.2659911295865631,-0.01387621389391761,-0.23736839535102938,-0.039755926045277036,-0.18197039550504812,-0.10594889385295278,-0.1304563023837314,-0.022631141097322734,-0.1447365220741772,-0.022631141097322734,-0.13767388424205246,-0.0877979545198524,-0.016166442607575465,-0.15704720090140323,-0.05848509115149189,-0.23285044311508202,-0.0538521251268049,-0.017123613921272617,-0.11701088362567355,-0.14525565402195548,-0.20341670779309282,-0.026363428783310192,-0.2570901086540329,0.04915926776607041,-0.336334462422341,0.06395874424977321,-0.25263116659564433,0.025743919534673265,-0.22658911514196856,-0.08311403297124026,-0.26219622290784184,-0.05767229925356243,-0.06359139034445582,-0.01860198382555678,-0.06359139034445582,-0.00960679560299527,-0.0675916849135556,-0.110965107327134,-0.04129775234490074,-0.07766585213425478,-0.06475255317117401,0.05167211832433083,-0.21530076339895543,0.04256108389854607,-0.15856017448998205,0.12859627681280197,0.05243353253471955,-0.018089873919990927,0.10054596118760728,-0.0830471887549866,0.10054596118760728,-0.16255711048695184,-0.07460355107658956,-0.14311458529489904,-0.03581416513415836,-0.13770432925232576,-0.031012018381375517,-0.12187544678247017,-0.1993238658936678,-0.05120221020895052,-0.1993238658936678,0.04571560848416789,-0.15244747793917615,0.04571560848416789,-0.22893355370078985,-0.08170091788296355,0.00549550518324568,-0.1255119810452109,0.2050305612246715,-0.30521011774276025,0.0763056134214512,-0.24579341959551967,0.1420607073913064,-0.43266087756465765,0.09442694623691063,-0.2538546370856411,0.21236487873737214,-0.1840772428720538,0.3325312726540211,-0.27853508036983765,0.018177771685049082,-0.27853508036983765,-0.009168950069785464,-0.1540559043104494,0.07036932510044586,-0.07789465290545643,0.0004109740678909235,-0.04083766762783782,-0.02199934582573304,0.09478258272974781,-0.006830270528731419,0.10049389004810781,0.01705146475719721,-0.20310947135383228,-0.04845387980032473,-0.16603809142879444,0.11784384329612313,-0.14795676572912675,0.0565346388208659,-0.05602857522814743,-0.12890048496171064,-0.12380123488111529,-0.10813998402034536,-0.12245124783493601,-0.15937997219839012,-0.1817056426526844,-0.015522951795605866,-0.28741705271603624,0.10246373286664262,-0.20770164768479993,0.08922739809633878,-0.3379797707222515,0.15931776996416713,-0.3218929506539192,0.157247147457504,-0.25473257575074193,0.1315708501770107,-0.24967637889838878,-0.025352991408360115,-0.18281277223043607,0.09006756573033409,-0.18281277223043607,0.08541208982413978,-0.2738584880656468,0.08522054637068913,-0.3509647170675069,0.24655046046206777,-0.333691370499173,0.17886940495393436,-0.24553788786435898,-0.0036521518288129273,-0.17414482340841347,-0.0036521518288129273,-0.2017636754651479,0.05049419038768846,-0.268751324841276,-0.07151683317931498,-0.10992922043583638,-0.2559006728915102,0.0052222123700134595,-0.2046386484321626,-0.01800008774633572,-0.08755763239305522,0.0961401816297232,-0.06505481512027415,-0.0946586378016487,-0.06505481512027415,-0.09483476278351748,0.00032658723273067125,-0.09949476926726535,0.06270087220735489,-0.043109045185247837,0.024446764700465765,-0.14191785318951403,-0.015478776997361055,-0.23019295203551887,-0.004763850981322648,-0.14295491435859115,-0.004763850981322648,-0.04619517094809782,0.11482527076608534,-0.1154078050161709,0.05262758909820359,-0.026076037346341653,-0.03196258490927578,-0.01810963692104329,0.14210388873643465,-0.05452009447598611,0.04623011984212,-0.08046864568869444,0.09439891217905627,-0.12139033111903423,0.013407894336400772,-0.17689537734310418,0.1033767861107206,-0.11345944197459573,-0.023340538546882617,0.04787597538628507,-0.008874591362571682,-0.005208704352755616,0.02079720479624486,-0.12699682381326738,0.03737502427186795,-0.10016228208894457,0.007785184833886072,0.15050624217644454,-0.07319995274184893,0.04468347164860285,0.30083031375630725,0.006876549776571544
